Timestamp,Level,Source,Message,EventTemplate,Parameters,EventID
2016-09-29 00:00:46,Info,CBS,"Loading offline registry hive: SECURITY, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SECURITY'.","Loading offline registry hive: SECURITY, into registry key '{bf<*>a<*>b-ad<*>b-<*>-ac<*>-f<*>ce<*>}GLOBALROOT/Device/HarddiskVolumeShadowCopy<*>/Windows/System<*>/config/SECURITY' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy<*>\Windows\System<*>\config\SECURITY'.","bf1a281b,7,4476,95,f4768299,0,7,2,32,2,32",61
2016-09-29 00:00:46,Info,CBS,"Loading offline registry hive: SAM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SAM'.","Loading offline registry hive: SAM, into registry key '{bf<*>a<*>b-ad<*>b-<*>-ac<*>-f<*>ce<*>}GLOBALROOT/Device/HarddiskVolumeShadowCopy<*>/Windows/System<*>/config/SAM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy<*>\Windows\System<*>\config\SAM'.","bf1a281b,7,4476,95,f4768299,0,7,2,32,2,32",62
2016-09-29 00:00:46,Info,CBS,"Loading offline registry hive: COMPONENTS, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\COMPONENTS'.","Loading offline registry hive: COMPONENTS, into registry key '{bf<*>a<*>b-ad<*>b-<*>-ac<*>-f<*>ce<*>}GLOBALROOT/Device/HarddiskVolumeShadowCopy<*>/Windows/System<*>/config/COMPONENTS' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy<*>\Windows\System<*>\config\COMPONENTS'.","bf1a281b,7,4476,95,f4768299,0,7,2,32,2,32",63
2016-09-29 00:00:46,Info,CBS,"Loading offline registry hive: DEFAULT, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\DEFAULT'.","Loading offline registry hive: DEFAULT, into registry key '{bf<*>a<*>b-ad<*>b-<*>-ac<*>-f<*>ce<*>}GLOBALROOT/Device/HarddiskVolumeShadowCopy<*>/Windows/System<*>/config/DEFAULT' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy<*>\Windows\System<*>\config\DEFAULT'.","bf1a281b,7,4476,95,f4768299,0,7,2,32,2,32",64
2016-09-29 00:00:46,Info,CBS,"Loading offline registry hive: ntuser.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Users\default\ntuser.dat'.","Loading offline registry hive: ntuser.dat, into registry key '{bf<*>a<*>b-ad<*>b-<*>-ac<*>-f<*>ce<*>}GLOBALROOT/Device/HarddiskVolumeShadowCopy<*>/Users/default/ntuser.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy<*>\Users\default\ntuser.dat'.","bf1a281b,7,4476,95,f4768299,0,7,2,2",65
2016-09-29 00:00:46,Info,CBS,"Loading offline registry hive: schema.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\system32\smi\store\Machine\schema.dat'.","Loading offline registry hive: schema.dat, into registry key '{bf<*>a<*>b-ad<*>b-<*>-ac<*>-f<*>ce<*>}GLOBALROOT/Device/HarddiskVolumeShadowCopy<*>/Windows/system<*>/smi/store/Machine/schema.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy<*>\Windows\system<*>\smi\store\Machine\schema.dat'.","bf1a281b,7,4476,95,f4768299,0,7,2,32,2,32",66
2016-09-29 00:00:46,Info,CBS,Offline image is: read-only,Offline image is: read-only,,67
2016-09-29 00:00:46,Info,CBS,"Disabling manifest caching, because the image is not writeable.","Disabling manifest caching, because the image is not writeable.",,68
2016-09-29 00:00:46,Info,CSI,00000008@2016/9/28:16:00:46.635 PopulateComponentFamiliesKey - Begin,<*>@<*>/<*>/<*>:<*>.<*> PopulateComponentFamiliesKey - Begin,"00000008,2016,9,28:16:00,46,635",69
2016-09-29 00:01:03,Info,CSI,00000009@2016/9/28:16:01:03.072 PopulateComponentFamiliesKey - End,<*>@<*>/<*>/<*>:<*>.<*> PopulateComponentFamiliesKey - End,"00000009,2016,9,28:16:01,03,072",70
2016-09-29 00:01:03,Info,CSI,0000000a CSI Store 17159600 (0x000000000105d5b0) initialized,<*>a CSI Store <*> (<*>x<*>d<*>b<*>) initialized,"0000000,17159600,0,000000000105,5,0",71
2016-09-29 00:01:03,Info,CBS,Session: 11152_142416105 initialized by client SPP.,Session: <*>_<*> initialized by client SPP.,"11152,142416105",72
2016-09-29 00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-29 00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-29 00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-29 00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,Unloading offline registry hive: {bf<*>a<*>b-ad<*>b-<*>-ac<*>-f<*>ce<*>}GLOBALROOT/Device/HarddiskVolumeShadowCopy<*>/Windows/System<*>/config/SOFTWARE,"bf1a281b,7,4476,95,f4768299,0,7,2,32",73
2016-09-29 00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,Unloading offline registry hive: {bf<*>a<*>b-ad<*>b-<*>-ac<*>-f<*>ce<*>}GLOBALROOT/Device/HarddiskVolumeShadowCopy<*>/Windows/System<*>/config/SYSTEM,"bf1a281b,7,4476,95,f4768299,0,7,2,32",74
2016-09-29 00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY,Unloading offline registry hive: {bf<*>a<*>b-ad<*>b-<*>-ac<*>-f<*>ce<*>}GLOBALROOT/Device/HarddiskVolumeShadowCopy<*>/Windows/System<*>/config/SECURITY,"bf1a281b,7,4476,95,f4768299,0,7,2,32",75
